id,short_name,long_name,age,height_cm,weight_kg,nationality,club,preferred_foot,player_positions,pace,shooting,passing,dribbling,defending,physic,gk_diving,gk_handling,gk_kicking,gk_reflexes,gk_speed,gk_positioning,overall,potential
243130,D. Andersen,Daniel Andersen,18,194,75,Denmark,Aarhus GF,Right,GK,,,,,,,54,51,48,54,34,55,52,67
243890,C. Rowe,Callum Rowe,19,180,70,England,Aston Villa,Right,CM,63,38,51,54,43,52,,,,,,,52,67
243892,S. Bækgård,Simon Bækgård,19,179,73,Denmark,Esbjerg fB,Right,"CDM, CM",66,42,49,56,49,51,,,,,,,52,67
244748,D. Horneland,Dennis Horneland,17,189,80,Norway,FK Haugesund,Right,CB,58,25,30,36,51,63,,,,,,,52,67
245434,S. Kayembe,Sylvin Mulumba Kayembe Ilolo,18,177,78,Sweden,IK Sirius,Right,"LM, RM",76,46,45,52,22,49,,,,,,,52,67
245465,D. Mikołajewski,Daniel Mikołajewski,19,188,83,Poland,Lechia Gdańsk,Right,"CDM, CB",63,35,48,48,48,59,,,,,,,52,67
247707,Iskandar Bughrahan,伊斯坎达·布格拉汗,18,178,66,China PR,Guangzhou Evergrande Taobao FC,Left,"ST, RW, LW",70,50,38,55,20,45,,,,,,,52,67
248701,J. Swaby-Neavin,Javid Swaby-Neavin,18,181,73,England,Oldham Athletic,Right,RB,76,25,37,48,49,57,,,,,,,52,67
251324,M. Gottwald,Max Gottwald,18,190,80,Germany,FC Carl Zeiss Jena,Right,CDM,59,34,49,52,48,59,,,,,,,52,67
251396,S. Günther,Sönke Günther,18,190,80,Germany,Chemnitzer FC,Right,GK,,,,,,,53,51,48,53,21,51,52,67
252536,A. Doyle,Alex Doyle,18,184,80,England,Salford City,Right,"CM, RWB",70,41,49,53,46,62,,,,,,,52,67
252611,Mun Kyung Min,Kyung Min Mun,19,188,82,Korea Republic,Pohang Steelers,Right,ST,51,50,35,44,26,63,,,,,,,52,67
252728,J. Anderson,Jevan Anderson,19,186,75,Scotland,Burton Albion,Right,CB,61,23,28,35,51,58,,,,,,,52,67
252782,K. Moncrieffe,Kamar Moncrieffe,18,178,75,England,Salford City,Right,ST,73,48,37,52,20,56,,,,,,,52,67
236705,E. Dahlqvist,Edvin Dahlqvist,20,167,70,Sweden,IFK Göteborg,Left,LB,62,28,42,55,48,59,,,,,,,52,66
238834,A. Livingstone,Adam Livingstone,21,180,70,Scotland,Motherwell,Left,"LB, LM",72,41,55,56,47,55,,,,,,,52,66
239086,D. Thøgersen,Daniel Thøgersen,19,183,75,Denmark,Aarhus GF,Left,LB,74,28,37,47,47,43,,,,,,,52,66
240708,T. Knowles,Tom Knowles,20,183,70,England,Cambridge United,Right,RM,78,48,42,51,29,56,,,,,,,52,66
241424,J. Rollinson,Joel Rollinson,20,178,65,England,Stevenage,Right,"RM, RW",65,47,43,57,21,39,,,,,,,52,66
243532,E. Tallig,Erik Tallig,19,178,68,Germany,Chemnitzer FC,Left,"LM, CAM",65,38,50,53,26,42,,,,,,,52,66
252078,S. Loric,Samuel Loric,18,175,65,France,FC Lorient,Left,LB,60,26,34,52,54,48,,,,,,,52,66
252571,L. Smith,Lewis Smith,19,177,75,Scotland,Hamilton Academical FC,Right,CAM,62,43,52,54,33,44,,,,,,,52,66
236778,M. Touray,Momodou Touray,19,180,74,Wales,Newport County,Right,ST,51,50,39,52,21,54,,,,,,,52,65
238390,A. Georgiou,Andronicos Georgiou,19,180,70,Cyprus,Stevenage,Left,ST,65,52,33,55,20,51,,,,,,,52,65
239178,L. Walsh,Liam Walsh,19,182,70,Republic of Ireland,Finn Harps,Right,"LW, RW",66,47,41,55,25,39,,,,,,,52,65
242690,S. Graves,Simon Graves Jensen,20,191,78,Denmark,Randers FC,Right,CB,56,27,33,38,51,60,,,,,,,52,65
243359,Kim Jong Jin,김종진 Jong Jin Kim,20,175,68,Korea Republic,Gyeongnam FC,Right,CM,74,51,50,54,40,44,,,,,,,52,65
243411,N. Marthinussen,Nicholas Marthinussen,19,180,70,Norway,SK Brann,Right,CB,57,32,40,46,49,60,,,,,,,52,65
244094,L. Langhans,Leonard Langhans,20,168,58,Germany,FC Würzburger Kickers,Right,RM,70,49,44,61,26,34,,,,,,,52,65
245755,J. Yabur,Jhohann Sebastián Yabur Perea,20,178,69,Colombia,Atlético Nacional,Right,"CM, RWB, CDM",60,33,49,53,49,61,,,,,,,52,65
248849,J. Fielding,Jamie Fielding,19,188,75,England,Stevenage,Right,"CB, RB",60,25,32,36,50,57,,,,,,,52,65
250999,H. Hussein,Hamse Hussein,19,187,71,Denmark,Hobro IK,Right,"RM, RB",72,38,47,49,48,61,,,,,,,52,65
251857,K. Frisorger,Kevin Frisorger,19,186,81,Germany,FC Würzburger Kickers,Right,CB,61,23,26,34,49,65,,,,,,,52,65
252366,M. Dalsgaard,Magnus Dalsgaard,19,188,75,Denmark,Silkeborg IF,Right,GK,,,,,,,55,51,58,56,22,50,52,65
228582,S. Sargeant,Sam Sargeant,21,183,67,England,Leyton Orient,Right,GK,,,,,,,52,47,48,54,44,51,52,64
231928,R. Hughes,Ronan Hughes,20,178,64,Scotland,Hamilton Academical FC,Right,CM,50,40,50,56,48,54,,,,,,,52,64
235373,J. Pagnini,Jacopo Pagnini,22,189,76,Italy,Spezia,Right,GK,,,,,,,54,52,52,51,24,50,52,64
235545,Z. Al Bawardi,Zaid Majed Al Bawardi,22,191,77,Saudi Arabia,Al Nassr,Right,GK,,,,,,,49,50,45,53,26,57,52,64
239129,J. Gesien,Jakob Gesien,21,167,58,Germany,Chemnitzer FC,Right,"CAM, CM",71,38,47,61,25,42,,,,,,,52,64
240998,M. Ormazábal,Matías Ormazábal,20,173,72,Chile,Curicó Unido,Right,"RW, ST",68,56,46,51,49,52,,,,,,,52,64
243283,M. Westergaard,Magnus Hee Westergaard,21,187,75,Denmark,Lyngby BK,Right,CM,62,38,48,55,47,57,,,,,,,52,64
243338,A. Bark,Adam Bark,19,177,70,Sweden,Örebro SK,Right,ST,71,49,38,57,17,39,,,,,,,52,64
244217,B. Galach,Brian Galach,18,174,71,Poland,Crawley Town,Left,ST,66,51,44,55,15,42,,,,,,,52,64
247052,T. Murphy,Tom Murphy,18,186,78,Republic of Ireland,UCD AFC,Right,GK,,,,,,,55,54,56,55,29,48,52,64
247317,J. Pérez,José Orlando Pérez,22,175,73,Colombia,Cúcuta Deportivo,Right,CB,56,26,33,38,50,58,,,,,,,52,64
248602,J. Greaves,Jacob Greaves,18,185,70,England,Cheltenham Town,Right,CB,56,28,31,32,52,58,,,,,,,52,64
251841,J. Zapata,Juan Manuel Zapata,19,177,72,Colombia,Envigado FC,Right,RB,76,26,33,47,46,58,,,,,,,52,64
251844,A. Popa,Albert Popa,20,182,79,Romania,Gaz Metan Mediaş,Right,GK,,,,,,,54,51,59,57,24,45,52,64
252131,A. Catic,Adnan Catic,19,187,78,Sweden,AFC Eskilstuna,Left,CB,49,23,32,32,51,60,,,,,,,52,64
252156,A. Popescu,Alexandru Popescu,21,181,71,Romania,Academica Clinceni,Right,ST,62,52,39,54,17,53,,,,,,,52,64
252393,R. Johansen,Runar Johansen,19,180,73,Norway,Tromsø IL,Left,LB,64,28,33,51,49,57,,,,,,,52,64
233681,Liu Shibo,刘世博,22,189,75,China PR,Guangzhou Evergrande Taobao FC,Right,GK,,,,,,,49,56,50,59,25,41,52,63
240490,E. Jacobsen,Erlend Jacobsen,20,186,80,Norway,Tromsø IL,Right,GK,,,,,,,54,52,45,55,49,53,52,63
243267,M. Backmann,Marcus Backmann,21,183,71,Denmark,Lyngby BK,Right,CB,60,27,27,41,51,57,,,,,,,52,63
245245,D. Walters,Dexter Walters,20,178,75,England,Coventry City,Right,LM,69,38,47,55,28,40,,,,,,,52,63
245423,I. Al Otaibi,Ibrahim Al Otaibi,22,173,58,Saudi Arabia,Al Taawoun,Right,CM,66,41,56,60,33,43,,,,,,,52,63
252872,M. Al Ghamdi,Majed Al Ghamdi,20,183,70,Saudi Arabia,Al Hazem,Right,GK,,,,,,,54,51,56,54,18,48,52,63
230006,J. Bainbridge,Jack Bainbridge,21,188,83,England,Sunderland,Right,CB,62,33,46,45,46,62,,,,,,,52,62
231646,P. Żyra,Paweł Żyra,21,178,74,Poland,Zagłębie Lubin,Right,CAM,62,42,47,56,46,65,,,,,,,52,62
233910,M. Said,Mhando Carte Said,22,178,67,Tanzania,Ascoli,Right,CAM,68,41,53,50,39,48,,,,,,,52,62
237058,T. Jacobsen,Teit Jacobsen,21,185,80,Faroe Islands,SønderjyskE,Right,"RM, RW",62,41,47,53,41,62,,,,,,,52,62
244559,Carlos Mendes Gomes,Carlos Mendes Gomes,20,178,66,Spain,Morecambe,Right,CAM,69,48,45,58,31,50,,,,,,,52,62
245036,Zhao Jianfei,赵剑非,20,183,70,China PR,Shandong Luneng TaiShan FC,Right,CB,58,22,28,34,53,56,,,,,,,52,62
245777,M. Scevola,Mattia Scevola,22,188,85,Italy,Ascoli,Left,GK,,,,,,,53,48,53,59,21,46,52,62
247443,L. Portilla,Lucas Portilla,19,164,70,Chile,CD Cobresal,Right,CM,63,40,53,59,34,49,,,,,,,52,62
252030,B. Fazliji,Betim Fazliji,20,186,79,Switzerland,FC St. Gallen,Right,CM,58,35,52,48,48,53,,,,,,,52,62
252047,Y. Bilingi,Yohan Bilingi,20,180,70,France,En Avant de Guingamp,Right,CB,59,28,30,32,54,53,,,,,,,52,62
241341,Zhang Yuan,张元,22,184,78,China PR,Tianjin Quanjian FC,Right,CM,73,37,49,55,44,61,,,,,,,52,61
242615,R. Treacy,Ross Anthony Treacy,20,187,80,Republic of Ireland,Dundalk,Right,GK,,,,,,,55,52,52,52,26,49,52,61
245292,M. Yıldız,Murat Can Yıldız,20,188,80,Turkey,Kasimpaşa SK,Right,GK,,,,,,,47,54,58,54,27,51,52,61
245502,R. Al Najjar,Raghid Al Najjar,22,186,80,Saudi Arabia,Al Faisaly,Right,GK,,,,,,,53,47,60,53,21,53,52,61
246841,N. Forastiero,Nicolás Forastiero,20,182,79,Argentina,Argentinos Juniors,Right,GK,,,,,,,47,58,59,53,15,48,52,61
250896,Kim Min Duk,Min Duk Kim,22,183,78,Korea Republic,Ulsan Hyundai FC,Right,CB,62,24,28,34,51,60,,,,,,,52,61
231386,J. Solano,Jefferson Solano,23,172,68,Colombia,Cúcuta Deportivo,Right,ST,67,51,39,49,18,50,,,,,,,52,60
244352,F. Gemmi,Filippo Gemmi,22,178,70,Italy,Livorno,Right,CDM,59,36,49,53,48,51,,,,,,,52,60
246999,S. McDonald,Sean McDonald,21,180,76,Republic of Ireland,UCD AFC,Right,ST,62,51,41,48,19,52,,,,,,,52,60
247434,L. Pöhls,Leon Pöhls,22,186,80,Germany,Shamrock Rovers,Right,GK,,,,,,,56,57,53,54,26,46,52,60
251842,M. Ștefănescu,Marius Ștefănescu,20,173,66,Romania,Sepsi OSK,Left,ST,60,47,34,51,23,65,,,,,,,52,60
252075,G. Weiß,Gabriel Weiß,20,173,74,Germany,FC Ingolstadt 04,Right,RB,60,28,39,48,48,50,,,,,,,52,60
252115,B. Machini,Benjamin Machini,22,190,77,United States,Djurgårdens IF,Right,GK,,,,,,,54,52,57,55,31,53,52,60
252384,L. Tomlinson,Lucas Tomlinson,18,176,64,England,Bristol Rovers,Right,CM,70,43,52,56,35,41,,,,,,,52,60
232888,Chen Zhechao,陈哲超,24,175,70,China PR,Shandong Luneng TaiShan FC,Right,"CM, CDM",61,35,49,50,59,59,,,,,,,52,59
241998,Dong Honglin,懂洪麟,23,180,70,China PR,Chongqing Dangdai Lifan FC SWM Team,Right,ST,73,51,39,52,18,47,,,,,,,52,59
244446,E. Dubickas,Edgaras Dubickas,20,182,77,Lithuania,Lecce,Right,"CF, ST, LW",68,51,45,59,22,51,,,,,,,52,59
247176,L. McNicholas,Luke McNicholas,19,192,81,Republic of Ireland,Sligo Rovers,Right,GK,,,,,,,51,52,50,54,28,53,52,59
251814,Ángel Fraga,Ángel Fraga Camba,23,180,75,Spain,CD Lugo,Right,GK,,,,,,,51,59,47,58,29,45,52,59
252214,Y. Kafkasyali,Yiğit Kafkasyali,21,180,78,Turkey,MKE Ankaragücü,Right,GK,,,,,,,55,57,53,48,33,51,52,59
225342,J. Stevens,Jack Stevens,21,188,77,England,Oxford United,Right,GK,,,,,,,56,50,47,54,42,45,52,58
226296,Ye Chugui,叶楚贵,24,178,68,China PR,Guangzhou R&F FC,Right,ST,52,52,40,51,41,46,,,,,,,52,58
240884,A. André Jr,Alexis André Jr,22,188,80,Morocco,Bristol Rovers,Right,GK,,,,,,,46,52,65,54,51,50,52,58
243299,M. Nelson,Michael Nelson,24,194,85,United States,Houston Dynamo,Right,GK,,,,,,,48,55,54,55,24,50,52,58
251268,C. Rozas,Camilo Rozas,17,185,83,Chile,CD Everton de Viña del Mar,Right,GK,,,,,,,47,52,54,54,16,52,52,58
242301,J. Beaulieu,Jason Beaulieu,25,193,88,Canada,Montreal Impact,Right,GK,,,,,,,52,52,45,52,20,50,52,55
247448,G. Ranjitsingh,Greg Ranjitsingh,25,191,88,Trinidad & Tobago,Orlando City SC,Right,GK,,,,,,,53,52,50,60,20,46,52,55
233717,Jin Bo,金波,26,176,70,China PR,Guangzhou R&F FC,Right,RM,64,53,41,59,26,65,,,,,,,52,53
11430,J. McCombe,Jamie  McCombe,36,196,79,England,Lincoln City,Right,CB,24,22,30,23,50,57,,,,,,,52,52
182478,Wang Xuanhong,王选宏,29,181,81,China PR,Beijing Renhe FC,Right,"CM, CAM, CDM",46,43,46,50,51,64,,,,,,,52,52
245558,G. Maley,Gary Maley,36,188,90,Scotland,Livingston FC,Right,GK,,,,,,,48,52,53,46,18,58,52,52
242706,J. Akanyirige,Jacob Akanyirige,17,180,73,United States,San Jose Earthquakes,Right,CB,64,26,31,36,53,47,,,,,,,51,75
247164,S. Agius,Sam Agius,17,185,75,England,Shrewsbury,Right,GK,,,,,,,55,50,57,54,24,47,51,75
250804,J. Walsh,Joe Walsh,17,185,68,England,Gillingham,Right,GK,,,,,,,53,54,61,58,61,43,51,75
246695,M. Pollock,Mattie Pollock,17,190,80,England,Grimsby Town,Right,CB,59,22,38,38,49,56,,,,,,,51,74
248721,S. Ohlsson,Samuel Ohlsson,18,180,75,Sweden,IFK Göteborg,Left,LB,61,26,35,49,48,56,,,,,,,51,74
242907,B. Reynolds,Bryan Reynolds,18,191,77,United States,FC Dallas,Right,"ST, CAM",42,52,39,45,24,54,,,,,,,51,73
243297,J. Hancott,Joe  Hancott,18,178,70,England,Portsmouth,Left,LB,63,26,36,47,50,50,,,,,,,51,73
250811,S. Ogie,Shadrach Ogie,17,183,73,Republic of Ireland,Leyton Orient,Left,"CB, LB",62,23,34,39,49,58,,,,,,,51,73
248707,P. Slørdahl,Philip Slørdahl,18,185,70,Norway,Lillestrøm SK,Right,CB,53,24,32,30,51,51,,,,,,,51,72
238766,J. Riquelme,Jonathan Riquelme,19,181,72,Chile,CD Huachipato,Left,LB,57,29,40,45,49,58,,,,,,,51,71
240572,E. Simonsen,Emilio Simonsen,19,170,60,Denmark,Lyngby BK,Right,"CM, CAM, RM",71,38,53,57,34,41,,,,,,,51,71
242712,A. Sørensen,Adam Sørensen,18,165,60,Denmark,Lyngby BK,Left,"LWB, LW",77,30,38,52,45,42,,,,,,,51,71
243200,S. Mulattieri,Samuele Mulattieri,18,183,70,Italy,Inter,Right,CAM,61,43,47,57,26,51,,,,,,,51,71
246136,A. O'Reilly,Adam O'Reilly,18,178,72,Republic of Ireland,Preston North End,Right,CM,65,39,50,48,43,52,,,,,,,51,71
246311,A. Heap,Aaron Heap,18,171,59,Northern Ireland,Oxford United,Right,CM,62,35,46,53,42,44,,,,,,,51,71
247868,M. Præst,Matthias Præst,19,180,70,Denmark,AC Horsens,Right,CM,65,35,49,48,42,53,,,,,,,51,71
248723,C. Malley,Connor Malley,19,180,65,England,Middlesbrough,Left,LW,64,46,50,54,26,40,,,,,,,51,71
252585,C. King-Harmes,Callum King-Harmes,17,175,61,England,Bolton Wanderers,Right,"RM, CM",67,44,45,51,25,46,,,,,,,51,71
252881,H. Hopper,Harrison Hopper,18,178,70,England,Rochdale,Right,CM,66,42,51,53,34,44,,,,,,,51,71
244626,A. Kargbo,Augustus Kargbo,19,172,68,Sierra Leone,Crotone,Right,ST,76,52,38,52,19,35,,,,,,,51,70
251514,A. Procter,Archie Procter,17,176,72,England,AFC Wimbledon,Left,CB,63,33,37,42,48,60,,,,,,,51,70
252547,R. Adebisi,Rio Adebisi,18,175,67,England,Crewe Alexandra,Left,"LB, LM",63,32,43,48,47,55,,,,,,,51,70
238526,K. Tani,谷 晃生,18,187,78,Japan,Gamba Osaka,Right,GK,,,,,,,53,54,54,58,26,44,51,69
238926,O. Haurits,Oliver Haurits,18,186,75,Denmark,Silkeborg IF,Right,ST,66,50,41,49,18,37,,,,,,,51,69
243306,M. Madsen,Mathias Madsen,17,183,73,Denmark,AC Horsens,Left,"LB, CB",69,32,43,52,48,40,,,,,,,51,69
245464,M. Woźniak,Maciej Woźniak,18,185,80,Poland,Lechia Gdańsk,Right,GK,,,,,,,57,47,52,49,30,49,51,69
246129,S. Pollock,Scott Pollock,18,177,66,England,Northampton Town,Right,"CM, CAM",64,43,53,54,41,50,,,,,,,51,69
246201,E. López,Edison López,19,178,72,Colombia,Envigado FC,Right,CM,60,38,48,51,41,54,,,,,,,51,69
247676,Luo Hanbowen,罗涵博文,18,177,70,China PR,Guangzhou Evergrande Taobao FC,Right,LB,67,21,33,34,50,53,,,,,,,51,69
250895,J. Barnett,Jay Barnett,18,179,75,Australia,Melbourne Victory,Right,CM,68,42,49,58,34,47,,,,,,,51,69
252555,M. Sorinola,Matthew Sorinola,18,173,65,England,Milton Keynes Dons,Right,"LB, RB",67,32,43,51,47,51,,,,,,,51,69
252588,J. Boon,Jordan Boon,18,188,78,England,Bolton Wanderers,Right,CB,57,24,26,31,51,58,,,,,,,51,69
252839,E. Allen,Ellis Allen,17,191,70,England,Oldham Athletic,Right,GK,,,,,,,52,50,45,56,31,48,51,69
238502,L. Reilly,Lewis Reilly,19,180,64,England,Crewe Alexandra,Right,"ST, CAM",52,49,40,51,22,43,,,,,,,51,68
243230,M. Gudmann,Marcus Gudmann,19,183,70,Denmark,FC Nordsjælland,Right,CB,62,25,31,38,50,53,,,,,,,51,68
245424,S. Al Saeed,Saleh Al Saeed,19,171,61,Saudi Arabia,Al Taawoun,Right,CM,60,37,50,55,42,44,,,,,,,51,68
245991,E. McFarlane,Ewan McFarlane,17,188,75,England,Salford City,Right,GK,,,,,,,53,51,50,52,31,50,51,68
246194,B. Horton,Branden Horton,18,178,75,England,Doncaster Rovers,Left,LB,63,25,32,48,51,52,,,,,,,51,68
247834,P. Egelund,Patrick Egelund,18,169,63,Denmark,Esbjerg fB,Right,"LW, RW",66,52,43,55,23,35,,,,,,,51,68
248404,V. Neacșu,Valentin Neacșu,18,184,74,Romania,FC Voluntari,Right,GK,,,,,,,49,48,54,54,28,52,51,68
248722,A. Titi,Adil Titi,19,185,75,Sweden,IFK Göteborg,Left,CDM,61,36,46,45,45,62,,,,,,,51,68
250930,D. Arndt,Dawid Arndt,17,187,80,Poland,LKS Lodz,Right,GK,,,,,,,54,52,45,51,48,47,51,68
250934,K. Kerr,Keighran Kerr,18,177,69,England,Carlisle United,Right,ST,57,51,38,46,20,51,,,,,,,51,68
252061,J. Malone,Jack Malone,19,172,72,Northern Ireland,Derry City,Right,"CM, CAM",65,47,50,52,44,47,,,,,,,51,68
252401,E. Brown,Eddie Brown,18,188,84,England,Bolton Wanderers,Right,ST,65,46,37,54,18,50,,,,,,,51,68
252507,M. Żurawski,Maciej Żurawski,18,173,71,Poland,Pogoń Szczecin,Right,CM,65,39,50,48,43,56,,,,,,,51,68
227975,H. Fossdal,Herman Børreson Fossdal,20,184,74,Norway,FK Haugesund,Right,GK,,,,,,,54,48,45,56,44,49,51,67
235769,O. Dale,Owen Dale,20,175,65,England,Crewe Alexandra,Right,ST,78,48,37,48,22,51,,,,,,,51,67
246839,C. Bargary,Cian Bargary,18,178,69,Republic of Ireland,Cork City,Right,"LM, RM",76,39,45,53,23,44,,,,,,,51,67
250762,R. Busset,Robin Busset,19,182,72,Switzerland,Servette FC,Left,LB,64,27,36,48,49,56,,,,,,,51,67
250854,R. Carstensen,Rasmus Carstensen,19,187,76,Denmark,Silkeborg IF,Right,"RM, LM, ST",70,44,47,51,23,48,,,,,,,51,67
251176,S. Silvera,Samuel Silvera,18,170,69,Australia,Central Coast Mariners,Right,CAM,66,48,39,59,29,46,,,,,,,51,67
252224,B. Eizenchart,Bartłomiej Eizenchart,17,182,73,Poland,Górnik Zabrze,Left,LB,65,27,35,45,49,57,,,,,,,51,67
234096,B. Hvidt,Benjamin Hvidt,19,184,80,Denmark,Aarhus GF,Right,CM,51,43,51,54,50,57,,,,,,,51,66
238583,J. Sims,Jack Sims,19,188,73,England,Blackpool,Right,GK,,,,,,,47,48,53,52,18,52,51,66
241076,S. Benda,Steven Benda,20,193,83,Germany,Swansea City,Right,GK,,,,,,,51,51,49,54,37,50,51,66
241908,I. Richards,Isaac Richards,20,190,80,Australia,Adelaide United,Left,GK,,,,,,,53,54,48,55,28,48,51,66
242150,S. Laitinen,Samu Laitinen,19,176,72,Finland,HJK Helsinki,Right,RB,64,29,38,48,51,54,,,,,,,51,66
244056,C. Öyvann,Casper Öyvann,19,185,75,Norway,FK Bodø/Glimt,Right,CB,61,28,34,38,48,56,,,,,,,51,66
244494,F. Delaveris,Filip Møller Delaveris,18,175,70,Norway,Odds BK,Right,LW,62,50,39,54,20,47,,,,,,,51,66
246119,A. Tjærandsen-Skau,Ask Tjærandsen-Skau,18,175,70,Norway,FK Bodø/Glimt,Right,CM,65,44,51,53,42,53,,,,,,,51,66
246134,J. Baxter,Jack Baxter,18,178,72,England,Preston North End,Right,CM,63,38,49,48,41,54,,,,,,,51,66
246600,K. Taylor,Kian Taylor,18,178,70,England,Shrewsbury,Left,CM,67,38,48,54,45,54,,,,,,,51,66
246723,B. Sarpong-Wiredu,Brendan Sarpong-Wiredu,19,185,76,England,Charlton Athletic,Right,"CM, LM",65,40,46,53,38,57,,,,,,,51,66
246935,M. Kusu,Manasse Kusu,17,185,70,Sweden,IFK Norrköping,Right,CDM,56,35,45,46,47,64,,,,,,,51,66
247373,J. Bell,Jamie Bell,20,178,75,Republic of Ireland,Finn Harps,Right,GK,,,,,,,53,54,51,53,46,53,51,66
248719,W. Aouachria,Wassim Aouachria,19,188,75,France,Charlton Athletic,Right,"CAM, ST",63,38,51,50,32,52,,,,,,,51,66
248840,K. Kelly,Kevin Kelly,19,179,68,Republic of Ireland,St. Patrick's Athletic,Right,LM,61,48,49,52,30,42,,,,,,,51,66
251823,T. Tattermusch,Ted Tattermusch,18,176,70,Germany,SV Meppen,Right,LM,64,45,44,59,21,45,,,,,,,51,66
252844,I. Bakare,Ibrahim Bakare,17,180,70,England,Morecambe,Right,CB,62,23,29,35,50,58,,,,,,,51,66
238468,J. Mesa,Juan Camilo Mesa,21,183,72,Colombia,América de Cali,Right,CB,60,24,29,29,50,58,,,,,,,51,65
242056,C. Timmins,Callum Timmins,19,182,72,Australia,Perth Glory,Right,CM,63,40,47,50,44,60,,,,,,,51,65
246161,C. Murphy,Cian Murphy,19,186,75,Republic of Ireland,Cork City,Right,"ST, LM",61,47,47,48,31,50,,,,,,,51,65
247387,R. Yamamoto,Ryuhei Yamamoto,18,172,64,Japan,Matsumoto Yamaga,Left,"LM, CDM, LWB",69,33,44,58,47,48,,,,,,,51,65
248839,J. Young,Jake Young,17,186,77,England,Sheffield United,Right,ST,66,52,32,44,18,54,,,,,,,51,65
251142,L. Marsella,Lucas Marsella,19,182,72,France,AC Ajaccio,Right,GK,,,,,,,55,48,57,53,26,51,51,65
251516,O. Ashley,Ossama Ashley,19,180,82,England,AFC Wimbledon,Right,CM,71,43,48,49,39,64,,,,,,,51,65
227629,O. Finney,Oliver Finney,21,170,69,England,Crewe Alexandra,Left,CM,63,44,49,56,40,38,,,,,,,51,64
238219,A. Byrne,Alec Byrne,20,175,67,Republic of Ireland,Cork City,Right,"CM, CDM",57,37,48,52,47,51,,,,,,,51,64
243417,T. Awua,Theophilus Awua,21,176,69,Nigeria,Spezia,Right,CM,59,38,49,50,46,54,,,,,,,51,64
246325,C. McWilliams,Camron McWilliams,18,178,66,England,Northampton Town,Right,RB,70,30,43,49,49,47,,,,,,,51,64
246753,M. Kikkenborg,Mads Kikkenborg,19,197,93,Denmark,Esbjerg fB,Right,GK,,,,,,,56,52,55,51,26,50,51,64
246815,O. Stefánsson,Oliver Stefánsson,16,190,75,Iceland,IFK Norrköping,Left,CB,57,22,34,32,46,66,,,,,,,51,64
248225,Zhou Bozhao,Bozhao Zhou,19,176,66,China PR,Wuhan Zall,Right,CAM,75,39,54,49,36,45,,,,,,,51,64
233395,Li Yuyang,黎宇扬,21,175,63,China PR,Guangzhou R&F FC,Right,"RM, RW",81,34,47,52,53,46,,,,,,,51,63
237127,D. Thiam,Demba Thiam,21,202,87,Senegal,SPAL,Right,GK,,,,,,,48,51,58,48,54,62,51,63
241558,S. Ballesteros,Sebastian Ballesteros,18,170,69,Chile,CD Antofagasta,Left,LM,66,29,47,54,50,52,,,,,,,51,63
243143,M. Scarlett,Miquel Scarlett,18,172,71,England,Gillingham,Right,"RB, RWB",81,27,36,46,44,67,,,,,,,51,63
244493,E. Harloff,Emil Harloff,20,195,87,Norway,SK Brann,Right,GK,,,,,,,49,58,57,55,24,41,51,63
244777,J. Osobiński,Jakub Osobiński,19,191,88,Poland,Korona Kielce,Right,GK,,,,,,,53,45,58,58,26,45,51,63
245627,T. Yamaguchi,山口 竜弥,19,171,70,Japan,Gamba Osaka,Right,LB,62,30,38,43,50,65,,,,,,,51,63
247053,E. Farrell,Evan Farrell,20,178,75,Republic of Ireland,UCD AFC,Left,CB,52,21,29,33,50,54,,,,,,,51,63
251330,V. Müller,Vincent Müller,18,190,84,Germany,FC Würzburger Kickers,Right,GK,,,,,,,51,51,52,54,31,50,51,63
251433,B. Voll,Ben Voll,18,195,85,Germany,FC Hansa Rostock,Right,GK,,,,,,,52,55,52,57,25,42,51,63
251939,I. Bancé,Ibrahim Bancé,18,175,60,Burkina Faso,Helsingborgs IF,Left,CAM,67,38,48,50,38,44,,,,,,,51,63
252124,A. El-Youssef,Adham El-Youssef,18,183,74,Sweden,Helsingborgs IF,Right,"RM, ST",71,46,45,52,24,46,,,,,,,51,63
252158,F. Quintiero,Francesco Quintiero,19,186,75,Italy,Cosenza,Right,GK,,,,,,,50,54,54,49,25,52,51,63
239802,T. Allarakhia,Tarryn Allarakhia,21,175,70,England,Crawley Town,Right,"RM, CAM",75,47,43,56,27,42,,,,,,,51,62
243506,Zhou Xin,周鑫,21,183,77,China PR,Shenzhen FC,Right,RB,58,30,39,46,49,55,,,,,,,51,62
244959,J. Lynch,Joe Lynch,19,176,64,England,Morecambe,Right,"CAM, CM",59,41,50,51,39,43,,,,,,,51,62
245723,S. Gustafsson,Simon Gustafsson,19,188,77,Sweden,Örebro SK,Right,GK,,,,,,,51,54,42,52,49,52,51,62
248738,L. Haines,Luke Haines,18,184,74,England,Swindon Town,Right,"CDM, CB",66,52,42,53,51,57,,,,,,,51,62
248739,A. Matthews,Archie Matthews,17,188,78,England,Swindon Town,Right,GK,,,,,,,51,55,58,57,21,42,51,62
238169,C. McGilp,Cameron McGilp,21,180,68,Australia,Swindon Town,Right,CM,64,43,52,53,37,45,,,,,,,51,61
244178,T. Kretzschmar,Tom Kretzschmar,20,185,78,Germany,TSV 1860 München,Right,GK,,,,,,,48,54,49,57,42,42,51,61
